gender,mastercategory,subcategory,articletype,usage,color,result,images
Men,Accessories,Scarves,Scarves,Casual,gray,"Men wear ""gray Scarves""",
Men,Accessories,Scarves,Scarves,Casual,green,"Men wear ""green Scarves""",
Men,Accessories,Scarves,Scarves,Casual,orange,"Men wear ""orange Scarves""",
Men,Accessories,Scarves,Scarves,Casual,pink,"Men wear ""pink Scarves""",
Men,Accessories,Scarves,Scarves,Casual,purple,"Men wear ""purple Scarves""",
Men,Accessories,Scarves,Scarves,Casual,red,"Men wear ""red Scarves""",
Men,Accessories,Scarves,Scarves,Casual,white,"Men wear ""white Scarves""",
Men,Accessories,Scarves,Scarves,Casual,yellow,"Men wear ""yellow Scarves""",
Men,Accessories,Shoe Accessories,Shoe Accessories,NA,black,"Men wear ""black Shoe Accessories""",
Men,Accessories,Shoe Accessories,Shoe Accessories,NA,blue,"Men wear ""blue Shoe Accessories""",
Men,Accessories,Shoe Accessories,Shoe Accessories,NA,brown,"Men wear ""brown Shoe Accessories""",
Men,Accessories,Shoe Accessories,Shoe Accessories,NA,gray,"Men wear ""gray Shoe Accessories""",
Men,Accessories,Shoe Accessories,Shoe Accessories,NA,green,"Men wear ""green Shoe Accessories""",
Men,Accessories,Shoe Accessories,Shoe Accessories,NA,orange,"Men wear ""orange Shoe Accessories""",
Men,Accessories,Shoe Accessories,Shoe Accessories,NA,pink,"Men wear ""pink Shoe Accessories""",
Men,Accessories,Shoe Accessories,Shoe Accessories,NA,purple,"Men wear ""purple Shoe Accessories""",
Men,Accessories,Shoe Accessories,Shoe Accessories,NA,red,"Men wear ""red Shoe Accessories""",
Men,Accessories,Shoe Accessories,Shoe Accessories,NA,white,"Men wear ""white Shoe Accessories""",
Men,Accessories,Shoe Accessories,Shoe Accessories,NA,yellow,"Men wear ""yellow Shoe Accessories""",
Men,Accessories,Socks,Socks,Casual,black,"Men wear ""black Socks""",
Men,Accessories,Socks,Socks,Casual,blue,"Men wear ""blue Socks""",
Men,Accessories,Socks,Socks,Casual,brown,"Men wear ""brown Socks""",
Men,Accessories,Socks,Socks,Casual,gray,"Men wear ""gray Socks""",
Men,Accessories,Socks,Socks,Casual,green,"Men wear ""green Socks""",
Men,Accessories,Socks,Socks,Casual,orange,"Men wear ""orange Socks""",
Men,Accessories,Socks,Socks,Casual,pink,"Men wear ""pink Socks""",
Men,Accessories,Socks,Socks,Casual,purple,"Men wear ""purple Socks""",
Men,Accessories,Socks,Socks,Casual,red,"Men wear ""red Socks""",
Men,Accessories,Socks,Socks,Casual,white,"Men wear ""white Socks""",
Men,Accessories,Socks,Socks,Casual,yellow,"Men wear ""yellow Socks""",
Men,Accessories,Socks,Socks,Formal,black,"Men wear ""black Socks""",
Men,Accessories,Socks,Socks,Formal,blue,"Men wear ""blue Socks""",
Men,Accessories,Socks,Socks,Formal,brown,"Men wear ""brown Socks""",
Men,Accessories,Socks,Socks,Formal,gray,"Men wear ""gray Socks""",
Men,Accessories,Socks,Socks,Formal,green,"Men wear ""green Socks""",
Men,Accessories,Socks,Socks,Formal,orange,"Men wear ""orange Socks""",
Men,Accessories,Socks,Socks,Formal,pink,"Men wear ""pink Socks""",
Men,Accessories,Socks,Socks,Formal,purple,"Men wear ""purple Socks""",
Men,Accessories,Socks,Socks,Formal,red,"Men wear ""red Socks""",
Men,Accessories,Socks,Socks,Formal,white,"Men wear ""white Socks""",
Men,Accessories,Socks,Socks,Formal,yellow,"Men wear ""yellow Socks""",
Men,Accessories,Socks,Socks,Sports,black,"Men wear ""black Socks""",
Men,Accessories,Socks,Socks,Sports,blue,"Men wear ""blue Socks""",
Men,Accessories,Socks,Socks,Sports,brown,"Men wear ""brown Socks""",
Men,Accessories,Socks,Socks,Sports,gray,"Men wear ""gray Socks""",
Men,Accessories,Socks,Socks,Sports,green,"Men wear ""green Socks""",
Men,Accessories,Socks,Socks,Sports,orange,"Men wear ""orange Socks""",
Men,Accessories,Socks,Socks,Sports,pink,"Men wear ""pink Socks""",
Men,Accessories,Socks,Socks,Sports,purple,"Men wear ""purple Socks""",
Men,Accessories,Socks,Socks,Sports,red,"Men wear ""red Socks""",
Men,Accessories,Socks,Socks,Sports,white,"Men wear ""white Socks""",
Men,Accessories,Socks,Socks,Sports,yellow,"Men wear ""yellow Socks""",
Men,Accessories,Stoles,Stoles,Casual,black,"Men wear ""black Stoles""",
Men,Accessories,Stoles,Stoles,Casual,blue,"Men wear ""blue Stoles""",
Men,Accessories,Stoles,Stoles,Casual,brown,"Men wear ""brown Stoles""",
Men,Accessories,Stoles,Stoles,Casual,gray,"Men wear ""gray Stoles""",
Men,Accessories,Stoles,Stoles,Casual,green,"Men wear ""green Stoles""",
Men,Accessories,Stoles,Stoles,Casual,orange,"Men wear ""orange Stoles""",
Men,Accessories,Stoles,Stoles,Casual,pink,"Men wear ""pink Stoles""",
Men,Accessories,Stoles,Stoles,Casual,purple,"Men wear ""purple Stoles""",
Men,Accessories,Stoles,Stoles,Casual,red,"Men wear ""red Stoles""",
Men,Accessories,Stoles,Stoles,Casual,white,"Men wear ""white Stoles""",
Men,Accessories,Stoles,Stoles,Casual,yellow,"Men wear ""yellow Stoles""",
Men,Accessories,Ties,Ties,Casual,black,"Men wear ""black Ties""",
Men,Accessories,Ties,Ties,Casual,blue,"Men wear ""blue Ties""",
Men,Accessories,Ties,Ties,Casual,brown,"Men wear ""brown Ties""",
Men,Accessories,Ties,Ties,Casual,gray,"Men wear ""gray Ties""",
Men,Accessories,Ties,Ties,Casual,green,"Men wear ""green Ties""",
Men,Accessories,Ties,Ties,Casual,orange,"Men wear ""orange Ties""",
Men,Accessories,Ties,Ties,Casual,pink,"Men wear ""pink Ties""",
Men,Accessories,Ties,Ties,Casual,purple,"Men wear ""purple Ties""",
Men,Accessories,Ties,Ties,Casual,red,"Men wear ""red Ties""",
Men,Accessories,Ties,Ties,Casual,white,"Men wear ""white Ties""",
Men,Accessories,Ties,Ties,Casual,yellow,"Men wear ""yellow Ties""",
Men,Accessories,Ties,Ties,Ethnic,black,"Men wear ""black Ties""",
Men,Accessories,Ties,Ties,Ethnic,blue,"Men wear ""blue Ties""",
Men,Accessories,Ties,Ties,Ethnic,brown,"Men wear ""brown Ties""",
Men,Accessories,Ties,Ties,Ethnic,gray,"Men wear ""gray Ties""",
Men,Accessories,Ties,Ties,Ethnic,green,"Men wear ""green Ties""",
Men,Accessories,Ties,Ties,Ethnic,orange,"Men wear ""orange Ties""",
Men,Accessories,Ties,Ties,Ethnic,pink,"Men wear ""pink Ties""",
Men,Accessories,Ties,Ties,Ethnic,purple,"Men wear ""purple Ties""",
Men,Accessories,Ties,Ties,Ethnic,red,"Men wear ""red Ties""",
Men,Accessories,Ties,Ties,Ethnic,white,"Men wear ""white Ties""",
Men,Accessories,Ties,Ties,Ethnic,yellow,"Men wear ""yellow Ties""",
Men,Accessories,Ties,Ties,Formal,black,"Men wear ""black Ties""",
Men,Accessories,Ties,Ties,Formal,blue,"Men wear ""blue Ties""",
Men,Accessories,Ties,Ties,Formal,brown,"Men wear ""brown Ties""",
Men,Accessories,Ties,Ties,Formal,gray,"Men wear ""gray Ties""",
Men,Accessories,Ties,Ties,Formal,green,"Men wear ""green Ties""",
Men,Accessories,Ties,Ties,Formal,orange,"Men wear ""orange Ties""",
Men,Accessories,Ties,Ties,Formal,pink,"Men wear ""pink Ties""",
Men,Accessories,Ties,Ties,Formal,purple,"Men wear ""purple Ties""",
Men,Accessories,Ties,Ties,Formal,red,"Men wear ""red Ties""",
Men,Accessories,Ties,Ties,Formal,white,"Men wear ""white Ties""",
Men,Accessories,Ties,Ties,Formal,yellow,"Men wear ""yellow Ties""",
Men,Accessories,Ties,Ties,Smart Casual,black,"Men wear ""black Ties""",
Men,Accessories,Ties,Ties,Smart Casual,blue,"Men wear ""blue Ties""",
Men,Accessories,Ties,Ties,Smart Casual,brown,"Men wear ""brown Ties""",
Men,Accessories,Ties,Ties,Smart Casual,gray,"Men wear ""gray Ties""",
Men,Accessories,Ties,Ties,Smart Casual,green,"Men wear ""green Ties""",
Men,Accessories,Ties,Ties,Smart Casual,orange,"Men wear ""orange Ties""",
Men,Accessories,Ties,Ties,Smart Casual,pink,"Men wear ""pink Ties""",
Men,Accessories,Ties,Ties,Smart Casual,purple,"Men wear ""purple Ties""",
Men,Accessories,Ties,Ties,Smart Casual,red,"Men wear ""red Ties""",
Men,Accessories,Ties,Ties,Smart Casual,white,"Men wear ""white Ties""",
Men,Accessories,Ties,Ties,Smart Casual,yellow,"Men wear ""yellow Ties""",
Men,Accessories,Wallets,Wallets,Casual,black,"Men wear ""black Wallets""",
Men,Accessories,Wallets,Wallets,Casual,blue,"Men wear ""blue Wallets""",
Men,Accessories,Wallets,Wallets,Casual,brown,"Men wear ""brown Wallets""",
Men,Accessories,Wallets,Wallets,Casual,gray,"Men wear ""gray Wallets""",
Men,Accessories,Wallets,Wallets,Casual,green,"Men wear ""green Wallets""",
Men,Accessories,Wallets,Wallets,Casual,orange,"Men wear ""orange Wallets""",
Men,Accessories,Wallets,Wallets,Casual,pink,"Men wear ""pink Wallets""",
Men,Accessories,Wallets,Wallets,Casual,purple,"Men wear ""purple Wallets""",
Men,Accessories,Wallets,Wallets,Casual,red,"Men wear ""red Wallets""",
Men,Accessories,Wallets,Wallets,Casual,white,"Men wear ""white Wallets""",
Men,Accessories,Wallets,Wallets,Casual,yellow,"Men wear ""yellow Wallets""",
Men,Accessories,Wallets,Wallets,Formal,black,"Men wear ""black Wallets""",
Men,Accessories,Wallets,Wallets,Formal,blue,"Men wear ""blue Wallets""",
Men,Accessories,Wallets,Wallets,Formal,brown,"Men wear ""brown Wallets""",
Men,Accessories,Wallets,Wallets,Formal,gray,"Men wear ""gray Wallets""",
Men,Accessories,Wallets,Wallets,Formal,green,"Men wear ""green Wallets""",
Men,Accessories,Wallets,Wallets,Formal,orange,"Men wear ""orange Wallets""",
Men,Accessories,Wallets,Wallets,Formal,pink,"Men wear ""pink Wallets""",
Men,Accessories,Wallets,Wallets,Formal,purple,"Men wear ""purple Wallets""",
Men,Accessories,Wallets,Wallets,Formal,red,"Men wear ""red Wallets""",
Men,Accessories,Wallets,Wallets,Formal,white,"Men wear ""white Wallets""",
Men,Accessories,Wallets,Wallets,Formal,yellow,"Men wear ""yellow Wallets""",
Men,Accessories,Wallets,Wallets,NA,black,"Men wear ""black Wallets""",
Men,Accessories,Wallets,Wallets,NA,blue,"Men wear ""blue Wallets""",
Men,Accessories,Wallets,Wallets,NA,brown,"Men wear ""brown Wallets""",
Men,Accessories,Wallets,Wallets,NA,gray,"Men wear ""gray Wallets""",
Men,Accessories,Wallets,Wallets,NA,green,"Men wear ""green Wallets""",
Men,Accessories,Wallets,Wallets,NA,orange,"Men wear ""orange Wallets""",
Men,Accessories,Wallets,Wallets,NA,pink,"Men wear ""pink Wallets""",
Men,Accessories,Wallets,Wallets,NA,purple,"Men wear ""purple Wallets""",
Men,Accessories,Wallets,Wallets,NA,red,"Men wear ""red Wallets""",
Men,Accessories,Wallets,Wallets,NA,white,"Men wear ""white Wallets""",
Men,Accessories,Wallets,Wallets,NA,yellow,"Men wear ""yellow Wallets""",
Men,Accessories,Wallets,Wallets,Smart Casual,black,"Men wear ""black Wallets""",
Men,Accessories,Wallets,Wallets,Smart Casual,blue,"Men wear ""blue Wallets""",
Men,Accessories,Wallets,Wallets,Smart Casual,brown,"Men wear ""brown Wallets""",
Men,Accessories,Wallets,Wallets,Smart Casual,gray,"Men wear ""gray Wallets""",
Men,Accessories,Wallets,Wallets,Smart Casual,green,"Men wear ""green Wallets""",
Men,Accessories,Wallets,Wallets,Smart Casual,orange,"Men wear ""orange Wallets""",
Men,Accessories,Wallets,Wallets,Smart Casual,pink,"Men wear ""pink Wallets""",
Men,Accessories,Wallets,Wallets,Smart Casual,purple,"Men wear ""purple Wallets""",
Men,Accessories,Wallets,Wallets,Smart Casual,red,"Men wear ""red Wallets""",
Men,Accessories,Wallets,Wallets,Smart Casual,white,"Men wear ""white Wallets""",
Men,Accessories,Wallets,Wallets,Smart Casual,yellow,"Men wear ""yellow Wallets""",
Men,Accessories,Watches,Watches,Casual,black,"Men wear ""black Watches""",
Men,Accessories,Watches,Watches,Casual,blue,"Men wear ""blue Watches""",
Men,Accessories,Watches,Watches,Casual,brown,"Men wear ""brown Watches""",
Men,Accessories,Watches,Watches,Casual,gray,"Men wear ""gray Watches""",
Men,Accessories,Watches,Watches,Casual,green,"Men wear ""green Watches""",
Men,Accessories,Watches,Watches,Casual,orange,"Men wear ""orange Watches""",
Men,Accessories,Watches,Watches,Casual,pink,"Men wear ""pink Watches""",
Men,Accessories,Watches,Watches,Casual,purple,"Men wear ""purple Watches""",
Men,Accessories,Watches,Watches,Casual,red,"Men wear ""red Watches""",
Men,Accessories,Watches,Watches,Casual,white,"Men wear ""white Watches""",
Men,Accessories,Watches,Watches,Casual,yellow,"Men wear ""yellow Watches""",
Men,Accessories,Watches,Watches,Formal,black,"Men wear ""black Watches""",
Men,Accessories,Watches,Watches,Formal,blue,"Men wear ""blue Watches""",
Men,Accessories,Watches,Watches,Formal,brown,"Men wear ""brown Watches""",
Men,Accessories,Watches,Watches,Formal,gray,"Men wear ""gray Watches""",
Men,Accessories,Watches,Watches,Formal,green,"Men wear ""green Watches""",
Men,Accessories,Watches,Watches,Formal,orange,"Men wear ""orange Watches""",
Men,Accessories,Watches,Watches,Formal,pink,"Men wear ""pink Watches""",
Men,Accessories,Watches,Watches,Formal,purple,"Men wear ""purple Watches""",
Men,Accessories,Watches,Watches,Formal,red,"Men wear ""red Watches""",
Men,Accessories,Watches,Watches,Formal,white,"Men wear ""white Watches""",
Men,Accessories,Watches,Watches,Formal,yellow,"Men wear ""yellow Watches""",
Men,Accessories,Watches,Watches,Smart Casual,black,"Men wear ""black Watches""",
Men,Accessories,Watches,Watches,Smart Casual,blue,"Men wear ""blue Watches""",
Men,Accessories,Watches,Watches,Smart Casual,brown,"Men wear ""brown Watches""",
Men,Accessories,Watches,Watches,Smart Casual,gray,"Men wear ""gray Watches""",
Men,Accessories,Watches,Watches,Smart Casual,green,"Men wear ""green Watches""",
Men,Accessories,Watches,Watches,Smart Casual,orange,"Men wear ""orange Watches""",
Men,Accessories,Watches,Watches,Smart Casual,pink,"Men wear ""pink Watches""",
Men,Accessories,Watches,Watches,Smart Casual,purple,"Men wear ""purple Watches""",
Men,Accessories,Watches,Watches,Smart Casual,red,"Men wear ""red Watches""",
Men,Accessories,Watches,Watches,Smart Casual,white,"Men wear ""white Watches""",
Men,Accessories,Watches,Watches,Smart Casual,yellow,"Men wear ""yellow Watches""",
Men,Accessories,Watches,Watches,Sports,black,"Men wear ""black Watches""",
Men,Accessories,Watches,Watches,Sports,blue,"Men wear ""blue Watches""",
Men,Accessories,Watches,Watches,Sports,brown,"Men wear ""brown Watches""",
Men,Accessories,Watches,Watches,Sports,gray,"Men wear ""gray Watches""",
Men,Accessories,Watches,Watches,Sports,green,"Men wear ""green Watches""",
Men,Accessories,Watches,Watches,Sports,orange,"Men wear ""orange Watches""",
Men,Accessories,Watches,Watches,Sports,pink,"Men wear ""pink Watches""",
Men,Accessories,Watches,Watches,Sports,purple,"Men wear ""purple Watches""",
Men,Accessories,Watches,Watches,Sports,red,"Men wear ""red Watches""",
Men,Accessories,Watches,Watches,Sports,white,"Men wear ""white Watches""",
Men,Accessories,Watches,Watches,Sports,yellow,"Men wear ""yellow Watches""",
Men,Accessories,Water Bottle,Water Bottle,Sports,black,"Men wear ""black Water Bottle""",
Men,Accessories,Water Bottle,Water Bottle,Sports,blue,"Men wear ""blue Water Bottle""",
Men,Accessories,Water Bottle,Water Bottle,Sports,brown,"Men wear ""brown Water Bottle""",
Men,Accessories,Water Bottle,Water Bottle,Sports,gray,"Men wear ""gray Water Bottle""",
Men,Accessories,Water Bottle,Water Bottle,Sports,green,"Men wear ""green Water Bottle""",
Men,Accessories,Water Bottle,Water Bottle,Sports,orange,"Men wear ""orange Water Bottle""",
Men,Accessories,Water Bottle,Water Bottle,Sports,pink,"Men wear ""pink Water Bottle""",
Men,Accessories,Water Bottle,Water Bottle,Sports,purple,"Men wear ""purple Water Bottle""",
Men,Accessories,Water Bottle,Water Bottle,Sports,red,"Men wear ""red Water Bottle""",
Men,Accessories,Water Bottle,Water Bottle,Sports,white,"Men wear ""white Water Bottle""",
Men,Accessories,Water Bottle,Water Bottle,Sports,yellow,"Men wear ""yellow Water Bottle""",
Men,Apparel,Bottomwear,Churidar,Ethnic,black,"Men wear ""black Churidar""",
Men,Apparel,Bottomwear,Churidar,Ethnic,blue,"Men wear ""blue Churidar""",
Men,Apparel,Bottomwear,Churidar,Ethnic,brown,"Men wear ""brown Churidar""",
Men,Apparel,Bottomwear,Churidar,Ethnic,gray,"Men wear ""gray Churidar""",
Men,Apparel,Bottomwear,Churidar,Ethnic,green,"Men wear ""green Churidar""",
Men,Apparel,Bottomwear,Churidar,Ethnic,orange,"Men wear ""orange Churidar""",
Men,Apparel,Bottomwear,Churidar,Ethnic,pink,"Men wear ""pink Churidar""",
Men,Apparel,Bottomwear,Churidar,Ethnic,purple,"Men wear ""purple Churidar""",
Men,Apparel,Bottomwear,Churidar,Ethnic,red,"Men wear ""red Churidar""",
Men,Apparel,Bottomwear,Churidar,Ethnic,white,"Men wear ""white Churidar""",
Men,Apparel,Bottomwear,Churidar,Ethnic,yellow,"Men wear ""yellow Churidar""",
Men,Apparel,Bottomwear,Jeans,Casual,black,"Men wear ""black Jeans""",
Men,Apparel,Bottomwear,Jeans,Casual,blue,"Men wear ""blue Jeans""",
Men,Apparel,Bottomwear,Jeans,Casual,brown,"Men wear ""brown Jeans""",
Men,Apparel,Bottomwear,Jeans,Casual,gray,"Men wear ""gray Jeans""",
Men,Apparel,Bottomwear,Jeans,Casual,green,"Men wear ""green Jeans""",
Men,Apparel,Bottomwear,Jeans,Casual,orange,"Men wear ""orange Jeans""",
Men,Apparel,Bottomwear,Jeans,Casual,pink,"Men wear ""pink Jeans""",
Men,Apparel,Bottomwear,Jeans,Casual,purple,"Men wear ""purple Jeans""",
Men,Apparel,Bottomwear,Jeans,Casual,red,"Men wear ""red Jeans""",
Men,Apparel,Bottomwear,Jeans,Casual,white,"Men wear ""white Jeans""",
Men,Apparel,Bottomwear,Jeans,Casual,yellow,"Men wear ""yellow Jeans""",
Men,Apparel,Bottomwear,Rain Trousers,NA,black,"Men wear ""black Rain Trousers""",
Men,Apparel,Bottomwear,Rain Trousers,NA,blue,"Men wear ""blue Rain Trousers""",
Men,Apparel,Bottomwear,Rain Trousers,NA,brown,"Men wear ""brown Rain Trousers""",
Men,Apparel,Bottomwear,Rain Trousers,NA,gray,"Men wear ""gray Rain Trousers""",
Men,Apparel,Bottomwear,Rain Trousers,NA,green,"Men wear ""green Rain Trousers""",
Men,Apparel,Bottomwear,Rain Trousers,NA,orange,"Men wear ""orange Rain Trousers""",
Men,Apparel,Bottomwear,Rain Trousers,NA,pink,"Men wear ""pink Rain Trousers""",
Men,Apparel,Bottomwear,Rain Trousers,NA,purple,"Men wear ""purple Rain Trousers""",
Men,Apparel,Bottomwear,Rain Trousers,NA,red,"Men wear ""red Rain Trousers""",
Men,Apparel,Bottomwear,Rain Trousers,NA,white,"Men wear ""white Rain Trousers""",
Men,Apparel,Bottomwear,Rain Trousers,NA,yellow,"Men wear ""yellow Rain Trousers""",
Men,Apparel,Bottomwear,Shorts,Casual,black,"Men wear ""black Shorts""",
Men,Apparel,Bottomwear,Shorts,Casual,blue,"Men wear ""blue Shorts""",
Men,Apparel,Bottomwear,Shorts,Casual,brown,"Men wear ""brown Shorts""",
Men,Apparel,Bottomwear,Shorts,Casual,gray,"Men wear ""gray Shorts""",
Men,Apparel,Bottomwear,Shorts,Casual,green,"Men wear ""green Shorts""",
Men,Apparel,Bottomwear,Shorts,Casual,orange,"Men wear ""orange Shorts""",
Men,Apparel,Bottomwear,Shorts,Casual,pink,"Men wear ""pink Shorts""",
Men,Apparel,Bottomwear,Shorts,Casual,purple,"Men wear ""purple Shorts""",
Men,Apparel,Bottomwear,Shorts,Casual,red,"Men wear ""red Shorts""",
Men,Apparel,Bottomwear,Shorts,Casual,white,"Men wear ""white Shorts""",
Men,Apparel,Bottomwear,Shorts,Casual,yellow,"Men wear ""yellow Shorts""",
Men,Apparel,Bottomwear,Shorts,Sports,black,"Men wear ""black Shorts""",
Men,Apparel,Bottomwear,Shorts,Sports,blue,"Men wear ""blue Shorts""",
Men,Apparel,Bottomwear,Shorts,Sports,brown,"Men wear ""brown Shorts""",
Men,Apparel,Bottomwear,Shorts,Sports,gray,"Men wear ""gray Shorts""",
Men,Apparel,Bottomwear,Shorts,Sports,green,"Men wear ""green Shorts""",
Men,Apparel,Bottomwear,Shorts,Sports,orange,"Men wear ""orange Shorts""",
Men,Apparel,Bottomwear,Shorts,Sports,pink,"Men wear ""pink Shorts""",
Men,Apparel,Bottomwear,Shorts,Sports,purple,"Men wear ""purple Shorts""",
Men,Apparel,Bottomwear,Shorts,Sports,red,"Men wear ""red Shorts""",
Men,Apparel,Bottomwear,Shorts,Sports,white,"Men wear ""white Shorts""",
Men,Apparel,Bottomwear,Shorts,Sports,yellow,"Men wear ""yellow Shorts""",
